rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000165190,2735811,Fabaceae,Copaifera,baumiana,,Copaifera baumiana,Harms,Species,Accepted,2735811,2735808,,"O.Warburg (ed.), Kunene-Sambesi Exped.: 246 (1903)",,Gabon to Zambia,ipni:486969-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486969-1,wfo-4000009218,,2485,,,,,Detarioideae
wfo-0000211160,2749033,Fabaceae,Cyanothyrsus,soyauxii,,Cyanothyrsus soyauxii,Harms,Species,Synonym,2756767,,,Bot. Jahrb. Syst. 26: 270 (1899),,,ipni:489255-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489255-1,,wfo-0000166336,2546,,,,,Detarioideae
wfo-0000637404,2756754,Fabaceae,Daniellia,caillei,,Daniellia caillei,A.Chev.,Species,Invalid,2756769,,,Explor. Bot. Afrique Occ. Franç. 1: 230 (1920),", nom. nud.",,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2756754-4,,wfo-0000166347,2549,,,,,Detarioideae
wfo-0001342024,3002224,Fabaceae,Gilbertiodendron,minkebense,,Gilbertiodendron minkebense,Burgt & Estrella,Species,Accepted,3002224,2825237,,Kew Bull. 70(2)-29: 17 (2015),,Gabon to Congo,ipni:77146136-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77146136-1,wfo-4000015637,,2595,,,,,Detarioideae
wfo-0000181982,2683844,Fabaceae,Brownea,aroensis,,Brownea aroensis,Pittier,Species,Synonym,3255855,,,Contr. U.S. Natl. Herb. 18: 152 (1916),,,ipni:482407-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482407-1,,wfo-0000179867,2602,,,,,Detarioideae
wfo-0000203563,2881941,Fabaceae,Maniltoa,polyandra,kurzii,Maniltoa polyandra var. kurzii,(Prain) Meeuwen,Variety,Synonym,2880818,,2880818,Blumea 18: 44 (1970),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2881941-4,,wfo-0000203564,2622,,,,,Detarioideae
wfo-0000179372,3012312,Fabaceae,Hymenaea,stigonocarpa,stigonocarpa,Hymenaea stigonocarpa var. stigonocarpa,,Variety,Synonym,2857077,,,Unknown,,,ipni:77173037-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77173037-1,,wfo-0000173639,2652,,,,,Detarioideae
wfo-1200067728,3304389,Fabaceae,Eperua,glabriflora,gynopubescens,Eperua glabriflora var. gynopubescens,Fortes & Mansano,Variety,Accepted,3304389,2789853,,Phytotaxa 617: 54 (2023),,Brazil (Amazonas),ipni:77327646-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77327646-1,wfo-0000164351,,2690,,,,,Detarioideae
wfo-4000031693,2535197,Fabaceae,Pseudosindora,,,Pseudosindora,Symington,Genus,Synonym,2735808,,,Proc. Linn. Soc. London 155: 285 (1944),,,ipni:23359-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23359-1,,wfo-4000009218,2709,,,,,Detarioideae
wfo-0001057034,2667872,Fabaceae,Baikiaea,minor,,Baikiaea minor,Oliv.,Species,Synonym,2667868,,,Fl. Trop. Afr. 2: 309 (1871),,,ipni:480796-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480796-1,,wfo-0001057033,2732,,,,,Detarioideae
wfo-0000206104,2745066,Fabaceae,Crudia,curtisii,,Crudia curtisii,Prain,Species,Accepted,2745066,2745047,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 66: 220 (1897)",,Pen. Malaysia,ipni:489111-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489111-1,wfo-4000009814,,2796,,,,,Detarioideae
wfo-0001446734,3005909,Fabaceae,Macrolobium,dewevrei,bijugis,Macrolobium dewevrei f. bijugis,De Wild.,Form,Synonym,2825244,,,"Ann. Mus. Congo Belge, Bot., ser. 5, 1: 129 (1904)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3005909-4,,wfo-0000167462,2806,,,,,Detarioideae
wfo-0001443718,3238361,Fabaceae,Cynometra,fortuna-tironis,,Cynometra fortuna-tironis,(Verdc.) Rados.,Species,Accepted,3238361,2752227,2368544,PhytoKeys 127: 12 (2019),,Papua New Guinea,ipni:77199247-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199247-1,wfo-4000010422,,2807,,,,,Detarioideae
wfo-0000213828,2681447,Fabaceae,Brachystegia,longifolia,,Brachystegia longifolia,Benth.,Species,Accepted,2681447,2681394,,Hooker's Icon. Pl. 14: t. 1359 (1881),,Tanzania to S. Trop. Africa,ipni:482229-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482229-1,wfo-4000005257,,2842,,,,,Detarioideae
wfo-0000165260,2735896,Fabaceae,Copaifera,salikounda,,Copaifera salikounda,Heckel,Species,Accepted,2735896,2735808,,Ann. Fac. Sci. Marseille 3(s.n.): 4 (1893),,W. & WC. Trop. Africa,ipni:487043-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487043-1,wfo-4000009218,,2861,,,,,Detarioideae
wfo-0000726998,2857066,Fabaceae,Hymenaea,pubescens,,Hymenaea pubescens,Mart. ex Hayne,Species,Invalid,2857055,,,Getreue Darstell. Gew. 11: t. 16 (1830),", not validly publ.",,ipni:498800-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498800-1,,wfo-0000173638,2863,,,,,Detarioideae
wfo-0000164540,2683872,Fabaceae,Brownea,multijuga,,Brownea multijuga,Britton & Killip,Species,Accepted,2683872,2683839,,Ann. New York Acad. Sci. 35: 168 (1936),,Colombia to Ecuador,ipni:37413-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:37413-2,wfo-4000005512,,2869,,,,,Detarioideae
wfo-0000168862,2770802,Fabaceae,Dipetalanthus,pellegrinii,,Dipetalanthus pellegrinii,A.Chev.,Species,Synonym,2857370,,,Rev. Int. Bot. Appl. Agric. Trop. 26: 595 (1946),,,ipni:492695-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492695-1,,wfo-0000168851,2885,,,,,Detarioideae
wfo-0001056612,2857030,Fabaceae,Hymenaea,aurea,,Hymenaea aurea,Y.T.Lee & Langenh.,Species,Accepted,2857030,2857026,,J. Arnold Arbor. 54: 96 (1973),,E. Brazil,ipni:125417-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125417-2,wfo-4000018629,,2934,,,,,Detarioideae
wfo-0000169220,2331496,Fabaceae,Julbernardia,paniculata,,Julbernardia paniculata,(Benth.) Troupin,Species,Accepted,2331496,2331522,2674999,Bull. Jard. Bot. État Bruxelles 20: 316 (1950),,Tanzania to S. Trop. Africa,ipni:501145-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501145-1,wfo-4000019655,,2942,,,,,Detarioideae
wfo-0000165404,2745119,Fabaceae,Crudia,zenkeri,,Crudia zenkeri,Harms,Species,Accepted,2745119,2745047,,Notizbl. Bot. Gart. Berlin-Dahlem 21(App.): 48 (1911),,Cameroon to Gabon,ipni:489167-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489167-1,wfo-4000009814,,2966,,,,,Detarioideae
wfo-0001057408,2675010,Fabaceae,Berlinia,seretii,,Berlinia seretii,De Wild.,Species,Synonym,2331489,,,"Ann. Mus. Congo Belge, Bot., sér. 5, 2: 136 (1907)",,,ipni:481873-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481873-1,,wfo-0000169273,3077,,,,,Detarioideae
wfo-0000570417,2681436,Fabaceae,Brachystegia,homblei,,Brachystegia homblei,De Wild.,Species,Synonym,2681447,,,"Contr. Fl. Katanga, Suppl. 2: 39 (1929)",,,ipni:482218-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482218-1,,wfo-0000213828,3084,,,,,Detarioideae
wfo-4000010243,2749998,Fabaceae,Cyclas,,,Cyclas,Schreb.,Genus,Synonym,2745047,,,"Gen. Pl., ed. 8[a]. 1: 282 (1789)",,,ipni:327293-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:327293-2,,wfo-4000009814,3109,,,,,Detarioideae
wfo-1000055448,3304373,Fabaceae,Eperua,reddeniae,,Eperua reddeniae,Fortes & Mansano,Species,Accepted,3304373,2789844,,Phytotaxa 617: 83 (2023),,Guyana,ipni:77327648-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77327648-1,wfo-4000013535,,3151,,,,,Detarioideae
wfo-0000212386,2366267,Fabaceae,Macrolobium,nigericum,,Macrolobium nigericum,(Baker f.) J.Léonard,Species,Synonym,3244062,,2881924,Fl. Congo Belge 3: 416 (1952),,,ipni:505742-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505742-1,,wfo-0001443776,3200,,,,,Detarioideae
wfo-0000203544,2752399,Fabaceae,Cynometra,zeylanica,,Cynometra zeylanica,Kosterm.,Species,Accepted,2752399,2752227,,Reinwardtia 10: 63 (1982),,Sri Lanka,ipni:899662-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:899662-1,wfo-4000010422,,3226,,,,,Detarioideae
wfo-0000165965,2857362,Fabaceae,Hymenostegia,letestui,,Hymenostegia letestui,Pellegr.,Species,Synonym,2752314,,,Notul. Syst. (Paris) 4: 56 (1923),,,ipni:498856-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498856-1,,wfo-0000165955,3321,,,,,Detarioideae
wfo-0000212817,2667867,Fabaceae,Baikiaea,ghesquiereana,,Baikiaea ghesquiereana,J.Léonard,Species,Accepted,2667867,2667863,,Bull. Jard. Bot. État Bruxelles 21: 130 (1951),,Tanzania,ipni:480800-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480800-1,wfo-4000003894,,3370,,,,,Detarioideae
wfo-0000180980,2735851,Fabaceae,Copaifera,hemitomophylla,,Copaifera hemitomophylla,Donn.Sm.,Species,Synonym,2752298,,,Bot. Gaz. 27: 332 (1899),,,ipni:64915-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64915-2,,wfo-0001057663,3451,,,,,Detarioideae
wfo-0000168782,2857360,Fabaceae,Hymenostegia,klainei,,Hymenostegia klainei,Pierre ex Pellegr.,Species,Accepted,2857360,2857347,,Notul. Syst. (Paris) 4: 55 (1923),,Cameroon to Gabon,ipni:498854-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498854-1,wfo-4000018700,,3498,,,,,Detarioideae
wfo-0001061021,2857073,Fabaceae,Hymenaea,sagittipetala,,Hymenaea sagittipetala,Rizzini,Species,Synonym,2857085,,,Rodriguésia 28: 169 (1976),,,ipni:498806-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498806-1,,wfo-0000165127,3502,,,,,Detarioideae
wfo-1000002281,2834816,Fabaceae,Guibourtia,hymenaeifolia,,Guibourtia hymenaeifolia,(Moric.) J.Léonard,Species,Accepted,2834816,2834802,2735852,Bull. Jard. Bot. État Bruxelles 19: 401 (1949),,Cuba,ipni:1080531-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1080531-2,wfo-4000016341,,3503,,,,,Detarioideae
wfo-0000193679,2373988,Fabaceae,Monopetalanthus,jenseniae,,Monopetalanthus jenseniae,Gram,Species,Synonym,2643393,,,Bot. Tidsskr. 42: 416 (1934),,,ipni:509079-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509079-1,,wfo-0000193678,3529,,,,,Detarioideae
wfo-0000168255,2735809,Fabaceae,Copaifera,arnoldiana,,Copaifera arnoldiana,(De Wild. & T.Durand) T.Durand & H.Durand,Species,Synonym,2834803,,2735784,Syll. Fl. Congol.: 180 (1909),,,ipni:486967-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486967-1,,wfo-0000168244,3595,,,,,Detarioideae
wfo-0000164017,2848558,Fabaceae,Heterostemon,ingifolius,,Heterostemon ingifolius,Sandwith,Species,Accepted,2848558,2848554,,Bull. Misc. Inform. Kew 1928: 375 (1928),,Guyana,ipni:121408-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:121408-2,wfo-4000017781,,3604,,,,,Detarioideae
wfo-0000206121,2745111,Fabaceae,Crudia,teysmannii,,Crudia teysmannii,de Wit,Species,Synonym,2745075,,,"Bull. Jard. Bot. Buitenzorg, sér. 3, 18: 431 (1950)",,,ipni:489159-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489159-1,,wfo-0000199617,3647,,,,,Detarioideae
wfo-0000165529,2746526,Fabaceae,Cryptosepalum,exfoliatum,suffruticans,Cryptosepalum exfoliatum subsp. suffruticans,(J.Duvign.) P.A.Duvign. & Brenan,Subspecies,Accepted,2746526,2746520,2746540,Kew Bull. 20: 11 (1966),,Angola to Zambia,ipni:77249145-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77249145-1,wfo-0000165465,,3649,,,,,Detarioideae
wfo-0000168954,2867192,Fabaceae,Isoberlinia,doka,,Isoberlinia doka,Craib & Stapf ex Holland,Species,Accepted,2867192,2867187,,"Bull. Misc. Inform. Kew, Addit. Ser. 9: 267 (1911)",,W. Trop. Africa to NW. Uganda,ipni:500988-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500988-1,wfo-4000019256,,3652,,,,,Detarioideae
wfo-1000048955,3303059,Fabaceae,Cynometra,sampathkumaraniana,,Cynometra sampathkumaraniana,"Sanjappa, Sringesw. & Dalavi",Species,Accepted,3303059,2752227,,Nelumbo 64(2): 2 (2022),,India (Karnataka),ipni:77318882-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77318882-1,wfo-4000010422,,3684,,,,,Detarioideae
wfo-0001443721,3238367,Fabaceae,Cynometra,megalocephala,,Cynometra megalocephala,(Harms) Rados.,Species,Accepted,3238367,2752227,2368553,PhytoKeys 127: 13 (2019),,New Guinea,ipni:77199251-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199251-1,wfo-4000010422,,3726,,,,,Detarioideae
wfo-0000168773,2857359,Fabaceae,Hymenostegia,gracilipes,,Hymenostegia gracilipes,Hutch. & Dalziel,Species,Accepted,2857359,2857347,,Fl. W. Trop. Afr. 1: 332 (1928),,SE. Ivory Coast to SW. Ghana,ipni:498853-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498853-1,wfo-4000018700,,3777,,,,,Detarioideae
wfo-0000166832,2846808,Fabaceae,Hermesias,leucantha,,Hermesias leucantha,Kuntze,Species,Synonym,2683867,,,Revis. Gen. Pl. 1: 191 (1891),,,ipni:120645-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:120645-2,,wfo-0000164536,3784,,,,,Detarioideae
wfo-0001034243,2735883,Fabaceae,Copaifera,oblongifolia,,Copaifera oblongifolia,Mart. ex Hayne,Species,Accepted,2735883,2735808,,Getreue Darstell. Gew. 10: t. 23 (1827),,Brazil,ipni:487032-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487032-1,wfo-4000009218,,3804,,,,,Detarioideae
wfo-0001387252,2857072,Fabaceae,Hymenaea,rubriflora,glabra,Hymenaea rubriflora var. glabra,Y.T.Lee & Andrade-Lima,Variety,Accepted,2857072,2857071,,J. Arnold Arbor. 55: 444 (1974),,NE. Brazil,ipni:885357-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:885357-1,wfo-0000165125,,3829,,,,,Detarioideae
wfo-0000193725,2641712,Fabaceae,Anthonotha,hallei,,Anthonotha hallei,(Aubrév.) J.Léonard,Species,Synonym,3244047,,2867428,"L.J.G. van der Maesen & al. (eds.), Biodiversity African Pl.: 446 (1996)",,,ipni:993148-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:993148-1,,wfo-0001443771,3860,,,,,Detarioideae
wfo-4000011589,2767092,Fabaceae,Dicymbopsis,,,Dicymbopsis,Ducke,Genus,Synonym,2767070,,,Bol. Técn. Inst. Agron. N. 19: 10 (1950),,,ipni:22254-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22254-1,,wfo-4000011588,3889,,,,,Detarioideae
wfo-4000031286,2536180,Fabaceae,Pryona,,,Pryona,Miq.,Genus,Synonym,2745047,,,Fl. Ned. Ind. 1(1): 1081 (1858),,,ipni:23338-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23338-1,,wfo-4000009814,3894,,,,,Detarioideae
wfo-0000564365,2674967,Fabaceae,Berlinia,chevalieri,,Berlinia chevalieri,De Wild.,Species,Synonym,2867192,,,Pl. Bequaert. 3: 134 (1925),,,ipni:481838-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481838-1,,wfo-0000168954,3895,,,,,Detarioideae
wfo-0000182102,2683892,Fabaceae,Browneopsis,excelsa,,Browneopsis excelsa,Pittier,Species,Accepted,2683892,2683889,,Contr. U.S. Natl. Herb. 18: 157 (1916),,Panama to Peru,ipni:37425-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:37425-2,wfo-4000005513,,3941,,,,,Detarioideae
wfo-0000214002,2681485,Fabaceae,Brachystegia,tamarindoides,,Brachystegia tamarindoides,Welw. ex Benth.,Species,Accepted,2681485,2681394,,Trans. Linn. Soc. London 25: 312 (1865),,Tanzania to S. Trop. Africa,ipni:482259-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482259-1,wfo-4000005257,,3997,,,,,Detarioideae
wfo-0001443720,3238368,Fabaceae,Cynometra,mariettae,,Cynometra mariettae,(Meeuwen) Rados.,Species,Accepted,3238368,2752227,2368552,PhytoKeys 127: 13 (2019),,New Guinea,ipni:77199250-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199250-1,wfo-4000010422,,4002,,,,,Detarioideae
wfo-0001057422,2681395,Fabaceae,Brachystegia,allenii,,Brachystegia allenii,Hutch. & Burtt Davy,Species,Accepted,2681395,2681394,,Bull. Misc. Inform. Kew 1923: 156 (1923),,Tanzania to S. Trop. Africa,ipni:482186-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482186-1,wfo-4000005257,,4023,,,,,Detarioideae
wfo-0001061668,2331491,Fabaceae,Julbernardia,letouzeyi,,Julbernardia letouzeyi,Villiers,Species,Accepted,2331491,2331522,,"Adansonia, n.s., 16: 158 (1976)",,Cameroon to Gabon,ipni:501140-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501140-1,wfo-4000019655,,4058,,,,,Detarioideae
wfo-0000213723,2681408,Fabaceae,Brachystegia,cynometroides,,Brachystegia cynometroides,Harms,Species,Accepted,2681408,2681394,,Bot. Jahrb. Syst. 26: 267 (1899),,Cameroon to SW. Central African Rep.,ipni:482197-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482197-1,wfo-4000005257,,4089,,,,,Detarioideae
wfo-0000170408,2767079,Fabaceae,Dicymbe,heteroxylon,,Dicymbe heteroxylon,Ducke,Species,Accepted,2767079,2767070,,Trop. Woods 81: 6 (1945),,N. Brazil,ipni:80006-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80006-2,wfo-4000011588,,4096,,,,,Detarioideae
wfo-4000044219,2452418,Fabaceae,Valcarcelia,,,Valcarcelia,Lag.,Genus,Synonym,2857026,,,Gard. Mag. & Reg. Rural Domest. Improv. 4: 73 (1828),,,ipni:23757-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23757-1,,wfo-4000018629,4102,,,,,Detarioideae
wfo-0000720587,2846811,Fabaceae,Hermesias,rosa-de-monte,,Hermesias rosa-de-monte,(P.J.Bergius) Kuntze,Species,Synonym,2683881,,2683881,Revis. Gen. Pl. 1: 191 (1891),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2846811-4,,wfo-0001238743,4186,,,,,Detarioideae
wfo-0000173633,2848557,Fabaceae,Heterostemon,impar,,Heterostemon impar,Spruce ex Benth.,Species,Accepted,2848557,2848554,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 215 (1870)",,S. Venezuela to N. Brazil,ipni:498313-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498313-1,wfo-4000017781,,4197,,,,,Detarioideae
wfo-1200000503,2681417,Fabaceae,Brachystegia,ferruginea,angustifoliolata,Brachystegia ferruginea var. angustifoliolata,De Wild.,Variety,Synonym,2681403,,,"Contr. Fl. Katanga, Suppl. 2: 25 (1929)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2681417-4,,wfo-0000213702,4211,,,,,Detarioideae
wfo-0000166057,2752356,Fabaceae,Cynometra,pedicellata,,Cynometra pedicellata,De Wild.,Species,Accepted,2752356,2752227,,"Ann. Mus. Congo Belge, Bot., sér. 5, 2: 131 (1907)",,Congo to N. Angola,ipni:489470-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489470-1,wfo-4000010422,,4224,,,,,Detarioideae
wfo-0000179666,3256301,Fabaceae,Cynometra,bauhiniifolia,bauhiniifolia,Cynometra bauhiniifolia var. bauhiniifolia,,Variety,Accepted,3256301,2752239,,Unknown,,C. & S. Trop. America,ipni:77223823-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223823-1,wfo-0000182195,,4254,,,,,Detarioideae
wfo-0000168053,2752270,Fabaceae,Cynometra,dacremontii,,Cynometra dacremontii,Lebrun,Species,Synonym,2826007,,,Bull. Jard. Bot. État Bruxelles 9: 288 (1933),,,ipni:489394-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489394-1,,wfo-0000168042,4319,,,,,Detarioideae
wfo-0001054692,2752389,Fabaceae,Cynometra,tetraphylla,,Cynometra tetraphylla,Hook.f.,Species,Synonym,2746541,,,"W.J.Hooker, Niger Fl.: 329 (1849)",,,ipni:489499-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489499-1,,wfo-0000165792,4405,,,,,Detarioideae
wfo-0000193709,2675898,Fabaceae,Bikinia,evrardii,,Bikinia evrardii,(Bamps) Wieringa,Species,Accepted,2675898,2675892,2373985,Wageningen Agric. Univ. Pap. 99(4): 213 (1999),,WC. Trop. Africa,ipni:1011133-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011133-1,wfo-4000004618,,4472,,,,,Detarioideae
wfo-0000178306,2857039,Fabaceae,Hymenaea,courbaril,longifolia,Hymenaea courbaril var. longifolia,(Benth.) Y.T.Lee & Andrade-Lima,Variety,Synonym,2996147,,2857076,J. Arnold Arbor. 55: 448 (1974),,,ipni:885350-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:885350-1,,wfo-0001319269,4658,,,,,Detarioideae
wfo-0000174096,2752269,Fabaceae,Cynometra,cuneata,,Cynometra cuneata,Tul.,Species,Accepted,2752269,2752227,,Arch. Mus. Hist. Nat. 4: 179 (1844),,S. Venezuela to N. Brazil,ipni:489393-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489393-1,wfo-4000010422,,4665,,,,,Detarioideae
wfo-0000184535,2633619,Fabaceae,Amherstia,nobilis,,Amherstia nobilis,Wall.,Species,Accepted,2633619,2633618,,"Philos. Mag. Ann. Chem., n.s., 3: 233 (1828)",,Myanmar to Thailand,ipni:473718-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473718-1,wfo-4000001594,,4666,,,,,Detarioideae
wfo-0000169090,2674964,Fabaceae,Berlinia,brieyi,,Berlinia brieyi,De Wild.,Species,Synonym,2331499,,,Repert. Spec. Nov. Regni Veg. 13: 371 (1914),,,ipni:481835-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481835-1,,wfo-0000169069,4686,,,,,Detarioideae
wfo-0000206108,2745080,Fabaceae,Crudia,katikii,,Crudia katikii,Verdc.,Species,Synonym,2745075,,,Kew Bull. 32: 470 (1978),,,ipni:489125-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489125-1,,wfo-0000199617,4718,,,,,Detarioideae
wfo-0000169209,2867194,Fabaceae,Isoberlinia,magnistipulata,,Isoberlinia magnistipulata,(Harms) Milne-Redh.,Species,Synonym,2331492,,2674992,Bull. Misc. Inform. Kew 1937: 415 (1937),,,ipni:500990-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500990-1,,wfo-0000169198,4727,,,,,Detarioideae
wfo-0000206083,2531802,Fabaceae,Pahudia,rhomboidea,,Pahudia rhomboidea,(Blanco) Prain,Species,Synonym,2625005,,2789865,Sci. Mem. Off. Med. Dept. Gov. India 12: 14 (1902),,,ipni:512057-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512057-1,,wfo-0000206081,4729,,,,,Detarioideae
wfo-0000213381,2587534,Fabaceae,Berlinia,grandiflora,bruneelii,Berlinia grandiflora var. bruneelii,(De Wild.) Hauman,Variety,Synonym,2674965,,2587530,Fl. Congo Belge 3: 393 (1952),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2587534-4,,wfo-0000213370,4786,,,,,Detarioideae
wfo-4000022670,2366394,Fabaceae,Macroberlinia,,,Macroberlinia,(Harms) Hauman,Genus,Synonym,2674950,,,Bull. Séances Inst. Roy. Colon. Belge 23: 476 (1952),,,ipni:22855-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22855-1,,wfo-4000004489,4810,,,,,Detarioideae
